"No.","Time","Source","Destination","Protocol","Length","Info"
"2311","27.558525058","200.21.200.10","192.168.1.4","DNS","144","Standard query response 0x039b A tr.outbrain.com CNAME alldcs.outbrain.org CNAME sadc1.outbrain.org A 38.133.127.159"
"2312","27.558525078","200.21.200.10","192.168.1.4","DNS","193","Standard query response 0x9e9d AAAA tr.outbrain.com CNAME alldcs.outbrain.org CNAME sadc1.outbrain.org SOA dns1.p05.nsone.net"
"2313","27.558525108","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=1 Ack=594 Win=64640 Len=0 TSval=4144504100 TSecr=3186769319"
"2314","27.558525128","92.122.157.150","192.168.1.4","TLSv1.3","330","Server Hello, Change Cipher Spec, Application Data, Application Data"
"2315","27.558582576","192.168.1.4","92.122.157.150","TCP","66","46568  >  443 [ACK] Seq=594 Ack=265 Win=64128 Len=0 TSval=3186769346 TSecr=4144504100"
"2316","27.559080546","192.168.1.4","38.133.127.159","TCP","74","45188  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3071769733 TSecr=0 WS=128"
"2317","27.559118266","192.168.1.4","38.133.127.159","TCP","74","45200  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3071769733 TSecr=0 WS=128"
"2318","27.559311657","192.168.1.4","92.122.157.150","TLSv1.3","146","Change Cipher Spec, Application Data"
"2319","27.559397378","192.168.1.4","23.14.81.116","TCP","74","36940  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3198707711 TSecr=0 WS=128"
"2320","27.559548440","192.168.1.4","92.122.157.150","TLSv1.3","158","Application Data"
"2321","27.560327856","192.168.1.4","92.122.157.150","TLSv1.3","477","Application Data"
"2322","27.575687826","199.232.49.140","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  37186 [ACK] Seq=1 Ack=275 Win=295 Len=0 TSval=1703172045 TSecr=234613851"
"2323","27.575688207","199.232.49.140","192.168.1.4","TCP","66","443  >  37186 [ACK] Seq=1 Ack=314 Win=295 Len=0 TSval=1703172045 TSecr=234613853"
"2324","27.575688227","199.232.49.140","192.168.1.4","TLSv1.2","105","Application Data"
"2325","27.576436745","104.16.137.15","192.168.1.4","QUIC","1242","Protected Payload (KP0)"
"2326","27.576756933","192.168.1.4","104.16.137.15","QUIC","132","Handshake, DCID=01c6c1f170409c2b68c7aaf068409536229fde96"
"2327","27.578100382","104.16.137.15","192.168.1.4","QUIC","95","Protected Payload (KP0)"
"2328","27.578100623","104.16.137.15","192.168.1.4","QUIC","66","Protected Payload (KP0)"
"2329","27.578100653","104.16.137.15","192.168.1.4","QUIC","66","Protected Payload (KP0)"
"2330","27.578100673","104.16.137.15","192.168.1.4","QUIC","91","Protected Payload (KP0)"
"2331","27.578231658","192.168.1.4","104.16.137.15","QUIC","85","Protected Payload (KP0), DCID=01c6c1f170409c2b68c7aaf068409536229fde96"
"2332","27.578267194","192.168.1.4","104.16.137.15","QUIC","85","Protected Payload (KP0), DCID=01c6c1f170409c2b68c7aaf068409536229fde96"
"2333","27.578284727","192.168.1.4","104.16.137.15","QUIC","89","Protected Payload (KP0), DCID=01c6c1f170409c2b68c7aaf068409536229fde96"
"2334","27.586724421","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=265 Ack=674 Win=64640 Len=0 TSval=4144504128 TSecr=3186769347"
"2335","27.586724682","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=265 Ack=766 Win=64640 Len=0 TSval=4144504128 TSecr=3186769347"
"2336","27.586724702","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=265 Ack=1177 Win=64256 Len=0 TSval=4144504128 TSecr=3186769348"
"2337","27.586724732","92.122.157.150","192.168.1.4","TLSv1.3","337","Application Data"
"2338","27.586724762","23.14.81.116","192.168.1.4","TCP","74","443  >  36940 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1440 SACK_PERM TSval=3449473208 TSecr=3198707711 WS=128"
"2339","27.586761430","192.168.1.4","23.14.81.116","TCP","66","36940  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3198707739 TSecr=3449473208"
"2340","27.586724782","199.232.49.44","192.168.1.4","TCP","66","443  >  57400 [ACK] Seq=252 Ack=1272 Win=301 Len=0 TSval=2227541979 TSecr=464309355"
"2341","27.586971823","192.168.1.4","23.14.81.116","TLSv1.3","684","Client Hello"
"2342","27.588483838","92.122.157.150","192.168.1.4","TLSv1.3","127","Application Data"
"2343","27.588484078","92.122.157.150","192.168.1.4","TLSv1.3","97","Application Data"
"2344","27.588484108","92.122.157.150","192.168.1.4","TLSv1.3","240","Application Data"
"2345","27.588484138","92.122.157.150","192.168.1.4","TLSv1.3","97","Application Data"
"2346","27.588484158","13.107.21.200","192.168.1.4","TCP","60","443  >  55504 [ACK] Seq=1 Ack=587 Win=4194048 Len=0"
"2347","27.588484188","13.107.21.200","192.168.1.4","TLSv1.2","204","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"2348","27.588515537","192.168.1.4","13.107.21.200","TCP","54","55504  >  443 [ACK] Seq=587 Ack=151 Win=64128 Len=0"
"2349","27.588759753","192.168.1.4","92.122.157.150","TCP","66","46568  >  443 [ACK] Seq=1177 Ack=833 Win=64128 Len=0 TSval=3186769377 TSecr=4144504128"
"2350","27.589005362","192.168.1.4","13.107.21.200","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2351","27.589060806","192.168.1.4","92.122.157.150","TLSv1.3","97","Application Data"
"2352","27.589068049","192.168.1.4","92.122.157.150","TLSv1.3","101","Application Data"
"2353","27.589137329","192.168.1.4","13.107.21.200","TLSv1.2","153","Application Data"
"2354","27.591640214","192.168.1.4","13.107.21.200","TLSv1.2","582","Application Data"
"2355","27.610261536","172.67.141.134","192.168.1.4","QUIC","1242","Protected Payload (KP0)"
"2356","27.613870657","172.67.141.134","192.168.1.4","QUIC","1242","Protected Payload (KP0)"
"2357","27.614350484","192.168.1.4","172.67.141.134","QUIC","210","Protected Payload (KP0), DCID=014e3e4f16e75ea8794f4f4ee9e7565e43af0f08"
"2358","27.614463675","192.168.1.4","172.67.141.134","QUIC","439","Protected Payload (KP0), DCID=014e3e4f16e75ea8794f4f4ee9e7565e43af0f08"
"2359","27.614730503","192.168.1.4","200.21.200.10","DNS","76","Standard query 0x77cc A edge.adobedc.net"
"2360","27.614740562","192.168.1.4","200.21.200.10","DNS","76","Standard query 0xabc9 AAAA edge.adobedc.net"
"2361","27.615669868","23.14.81.116","192.168.1.4","TCP","66","443  >  36940 [ACK] Seq=1 Ack=619 Win=64640 Len=0 TSval=3449473236 TSecr=3198707739"
"2362","27.615670129","23.14.81.116","192.168.1.4","TLSv1.3","336","Server Hello, Change Cipher Spec, Application Data, Application Data"
"2363","27.615692180","192.168.1.4","23.14.81.116","TCP","66","36940  >  443 [ACK] Seq=619 Ack=271 Win=64128 Len=0 TSval=3198707768 TSecr=3449473237"
"2364","27.615917681","192.168.1.4","23.14.81.116","TLSv1.3","146","Change Cipher Spec, Application Data"
"2365","27.616057592","192.168.1.4","23.14.81.116","TLSv1.3","741","Application Data"
"2366","27.616135087","192.168.1.4","199.232.49.140","TCP","66","37186  >  443 [ACK] Seq=314 Ack=40 Win=501 Len=0 TSval=234613923 TSecr=1703172046"
"2367","27.618842113","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=833 Ack=1208 Win=64256 Len=0 TSval=4144504160 TSecr=3186769377"
"2368","27.618842384","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=833 Ack=1243 Win=64256 Len=0 TSval=4144504160 TSecr=3186769377"
"2369","27.626252435","200.21.200.10","192.168.1.4","DNS","276","Standard query response 0x77cc A edge.adobedc.net CNAME adobedc.net.ssl.sc.omtrdc.net A 63.140.38.178 A 63.140.38.12 A 63.140.38.169 A 63.140.38.201 A 63.140.38.149 A 63.140.38.225 A 63.140.38.165 A 63.140.38.0 A 63.140.38.113 A 63.140.38.115"
"2370","27.630834253","192.168.1.4","200.21.200.10","DNS","78","Standard query 0xbb71 A insight.adsrvr.org"
"2371","27.630865732","192.168.1.4","200.21.200.10","DNS","78","Standard query 0x3b75 AAAA insight.adsrvr.org"
"2372","27.636664704","13.107.21.200","192.168.1.4","TCP","60","443  >  55504 [ACK] Seq=151 Ack=1265 Win=4193280 Len=0"
"2373","27.636664944","13.107.21.200","192.168.1.4","TLSv1.2","123","Application Data"
"2374","27.637790657","192.168.1.4","13.107.21.200","TLSv1.2","92","Application Data"
"2375","27.642158165","200.21.200.10","192.168.1.4","DNS","142","Standard query response 0xbb71 A insight.adsrvr.org A 35.71.131.137 A 15.197.193.217 A 3.33.220.150 A 52.223.40.198"
"2376","27.642158606","200.21.200.10","192.168.1.4","DNS","143","Standard query response 0x3b75 AAAA insight.adsrvr.org SOA dns1.p08.nsone.net"
"2377","27.642158636","23.14.81.116","192.168.1.4","TCP","66","443  >  36940 [ACK] Seq=271 Ack=699 Win=64640 Len=0 TSval=3449473264 TSecr=3198707768"
"2378","27.642158666","23.14.81.116","192.168.1.4","TCP","66","443  >  36940 [ACK] Seq=271 Ack=1374 Win=64128 Len=0 TSval=3449473264 TSecr=3198707768"
"2379","27.642158706","23.14.81.116","192.168.1.4","TLSv1.3","353","Application Data"
"2380","27.643651204","192.168.1.4","35.71.131.137","TCP","74","38100  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3120054264 TSecr=0 WS=128"
"2381","27.644033208","23.14.81.116","192.168.1.4","TLSv1.3","531","Application Data"
"2382","27.644050250","192.168.1.4","23.14.81.116","TCP","66","36940  >  443 [ACK] Seq=1374 Ack=1023 Win=64128 Len=0 TSval=3198707796 TSecr=3449473264"
"2383","27.644033448","200.21.200.10","192.168.1.4","DNS","184","Standard query response 0xabc9 AAAA edge.adobedc.net CNAME adobedc.net.ssl.sc.omtrdc.net SOA ns201.adobe.net"
"2384","27.644615345","192.168.1.4","63.140.38.178","TCP","74","48986  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=532617286 TSecr=0 WS=128"
"2385","27.650075915","104.16.137.15","192.168.1.4","QUIC","71","Protected Payload (KP0)"
"2386","27.650310673","192.168.1.4","200.21.200.10","DNS","71","Standard query 0x50f3 A ipv6.6sc.co"
"2387","27.650335860","192.168.1.4","200.21.200.10","DNS","71","Standard query 0x97f1 AAAA ipv6.6sc.co"
"2388","27.650775612","192.168.1.4","200.21.200.10","DNS","68","Standard query 0x648d A b.6sc.co"
"2389","27.650800869","192.168.1.4","200.21.200.10","DNS","68","Standard query 0xef8b AAAA b.6sc.co"
"2390","27.658477378","104.16.137.15","192.168.1.4","QUIC","1242","Protected Payload (KP0)"
"2391","27.658477718","104.16.137.15","192.168.1.4","QUIC","454","Protected Payload (KP0)"
"2392","27.658654398","192.168.1.4","104.16.137.15","QUIC","85","Protected Payload (KP0), DCID=01c6c1f170409c2b68c7aaf068409536229fde96"
"2393","27.661285984","35.71.131.137","192.168.1.4","TCP","74","443  >  38100 [SYN, ACK] Seq=0 Ack=1 Win=42840 Len=0 MSS=1440 SACK_PERM TSval=217799713 TSecr=3120054264 WS=256"
"2394","27.661313966","192.168.1.4","35.71.131.137","TCP","66","38100  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3120054282 TSecr=217799713"
"2395","27.661286224","200.21.200.10","192.168.1.4","DNS","170","Standard query response 0x648d A b.6sc.co CNAME b2.6sc.co.edgekey.net CNAME e212585.b.akamaiedge.net A 92.122.157.150 A 92.122.157.139"
"2396","27.661286254","200.21.200.10","192.168.1.4","DNS","199","Standard query response 0xef8b AAAA b.6sc.co CNAME b2.6sc.co.edgekey.net CNAME e212585.b.akamaiedge.net SOA n0b.akamaiedge.net"
"2397","27.661286284","200.21.200.10","192.168.1.4","DNS","180","Standard query response 0x50f3 A ipv6.6sc.co CNAME ipv6-2.6sc.co.edgekey.net CNAME e212585.dscb.akamaiedge.net A 92.122.157.139 A 92.122.157.150"
"2398","27.661449179","192.168.1.4","35.71.131.137","TLSv1.2","583","Client Hello"
"2399","27.661753126","192.168.1.4","200.21.200.10","DNS","84","Standard query 0xea93 A www.google-analytics.com"
"2400","27.661775358","192.168.1.4","200.21.200.10","DNS","84","Standard query 0xed95 AAAA www.google-analytics.com"
"2401","27.661779987","192.168.1.4","92.122.157.150","TLSv1.3","1369","Application Data"
"2402","27.663116563","192.168.1.4","200.21.200.10","DNS","83","Standard query 0xe020 A stats.g.doubleclick.net"
"2403","27.663136611","192.168.1.4","200.21.200.10","DNS","83","Standard query 0xe726 AAAA stats.g.doubleclick.net"
"2404","27.664430818","200.21.200.10","192.168.1.4","DNS","204","Standard query response 0x97f1 AAAA ipv6.6sc.co CNAME ipv6-2.6sc.co.edgekey.net CNAME e212585.dscb.akamaiedge.net AAAA 2800:240:c:2::be62:8ed9 AAAA 2800:240:c:2::be62:8ec3"
"2405","27.664431058","199.232.49.140","192.168.1.4","TLSv1.2","186","Application Data"
"2406","27.664452138","192.168.1.4","199.232.49.140","TCP","66","37186  >  443 [ACK] Seq=314 Ack=160 Win=501 Len=0 TSval=234613971 TSecr=1703172135"
"2407","27.664799126","192.168.1.4","92.122.157.139","TCP","74","35962  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1294058628 TSecr=0 WS=128"
"2408","27.665822578","192.168.1.4","199.232.49.140","TLSv1.2","101","Application Data"
"2409","27.671668377","108.156.83.77","192.168.1.4","TCP","2922","443  >  57250 [PSH, ACK] Seq=52153 Ack=13022 Win=95232 Len=2856 TSval=3600310482 TSecr=4224186304 [TCP segment of a reassembled PDU]"
"2410","27.671689296","192.168.1.4","108.156.83.77","TCP","66","57250  >  443 [ACK] Seq=13022 Ack=55009 Win=76160 Len=0 TSval=4224186539 TSecr=3600310482"
"2411","27.673065266","108.156.83.77","192.168.1.4","TCP","2922","443  >  57250 [PSH, ACK] Seq=55009 Ack=13022 Win=95232 Len=2856 TSval=3600310483 TSecr=4224186304 [TCP segment of a reassembled PDU]"
"2412","27.673083590","192.168.1.4","108.156.83.77","TCP","66","57250  >  443 [ACK] Seq=13022 Ack=57865 Win=81920 Len=0 TSval=4224186540 TSecr=3600310483"
"2413","27.673457940","35.71.131.137","192.168.1.4","TCP","66","443  >  38100 [ACK] Seq=1 Ack=518 Win=44032 Len=0 TSval=217799729 TSecr=3120054282"
"2414","27.673458000","200.21.200.10","192.168.1.4","DNS","100","Standard query response 0xea93 A www.google-analytics.com A 142.250.78.174"
"2415","27.673458020","200.21.200.10","192.168.1.4","DNS","112","Standard query response 0xed95 AAAA www.google-analytics.com AAAA 2800:3f0:4005:40c::200e"
"2416","27.673458050","200.21.200.10","192.168.1.4","DNS","147","Standard query response 0xe020 A stats.g.doubleclick.net A 142.251.107.157 A 142.251.107.155 A 142.251.107.156 A 142.251.107.154"
"2417","27.674282420","192.168.1.4","142.250.78.174","QUIC","1292","Initial, DCID=faf8b978604c336f, PKN: 1, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, PADDING, PING, PING, PADDING, PING, PADDING, PING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PING, CRYPTO"
"2418","27.674383338","192.168.1.4","142.250.78.174","QUIC","120","0-RTT, DCID=faf8b978604c336f"
"2419","27.675275955","192.168.1.4","200.21.200.10","DNS","79","Standard query 0x8841 A px.ads.linkedin.com"
"2420","27.675332661","192.168.1.4","200.21.200.10","DNS","79","Standard query 0xe545 AAAA px.ads.linkedin.com"
"2421","27.675669070","108.156.83.77","192.168.1.4","TCP","2922","443  >  57250 [PSH, ACK] Seq=57865 Ack=13022 Win=95232 Len=2856 TSval=3600310486 TSecr=4224186304 [TCP segment of a reassembled PDU]"
"2422","27.675686172","192.168.1.4","108.156.83.77","TCP","66","57250  >  443 [ACK] Seq=13022 Ack=60721 Win=87680 Len=0 TSval=4224186543 TSecr=3600310486"
"2423","27.678682338","108.156.83.77","192.168.1.4","TLSv1.3","1326","Application Data, Application Data"
"2424","27.678702446","192.168.1.4","108.156.83.77","TCP","66","57250  >  443 [ACK] Seq=13022 Ack=61981 Win=90496 Len=0 TSval=4224186546 TSecr=3600310489"
"2425","27.679034436","200.21.200.10","192.168.1.4","DNS","195","Standard query response 0xe726 AAAA stats.g.doubleclick.net AAAA 2607:f8b0:400c:c32::9c AAAA 2607:f8b0:400c:c32::9a AAAA 2607:f8b0:400c:c32::9d AAAA 2607:f8b0:400c:c32::9b"
"2426","27.680363388","192.168.1.4","142.251.107.157","QUIC","1292","Initial, DCID=bc5b098679b6a3fe, PKN: 1, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PING, PING, CRYPTO, PADDING, PING, CRYPTO, PING, PADDING, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, PING, PING, CRYPTO"
"2427","27.680461401","192.168.1.4","142.251.107.157","QUIC","119","0-RTT, DCID=bc5b098679b6a3fe"
"2428","27.684025809","192.168.1.4","104.16.137.15","QUIC","86","Protected Payload (KP0), DCID=01c6c1f170409c2b68c7aaf068409536229fde96"
"2429","27.684610712","13.107.21.200","192.168.1.4","TLSv1.2","92","Application Data"
"2430","27.685487700","172.67.141.134","192.168.1.4","QUIC","527","Protected Payload (KP0)"
"2431","27.685487950","172.67.141.134","192.168.1.4","QUIC","66","Protected Payload (KP0)"
"2432","27.685487980","172.67.141.134","192.168.1.4","QUIC","66","Protected Payload (KP0)"
"2433","27.685488010","172.67.141.134","192.168.1.4","QUIC","91","Protected Payload (KP0)"
"2434","27.685630567","192.168.1.4","172.67.141.134","QUIC","85","Protected Payload (KP0), DCID=014e3e4f16e75ea8794f4f4ee9e7565e43af0f08"
"2435","27.685670130","192.168.1.4","172.67.141.134","QUIC","89","Protected Payload (KP0), DCID=014e3e4f16e75ea8794f4f4ee9e7565e43af0f08"
"2436","27.690670541","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=833 Ack=2546 Win=64128 Len=0 TSval=4144504232 TSecr=3186769450"
"2437","27.691444356","192.168.1.4","200.21.200.10","DNS","84","Standard query 0xc9e3 A 984-xhe-138.mktoresp.com"
"2438","27.691472288","192.168.1.4","200.21.200.10","DNS","84","Standard query 0x01e0 AAAA 984-xhe-138.mktoresp.com"
"2439","27.694272649","172.67.141.134","192.168.1.4","QUIC","718","Protected Payload (KP0)"
"2440","27.695046936","199.232.49.140","192.168.1.4","TCP","66","443  >  37186 [ACK] Seq=160 Ack=349 Win=295 Len=0 TSval=1703172165 TSecr=234613973"
"2441","27.695047086","92.122.157.139","192.168.1.4","TCP","74","443  >  35962 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1440 SACK_PERM TSval=517802583 TSecr=1294058628 WS=128"
"2442","27.695076922","192.168.1.4","92.122.157.139","TCP","66","35962  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1294058658 TSecr=517802583"
"2443","27.695471739","192.168.1.4","92.122.157.139","TLSv1.3","662","Client Hello"
"2444","27.700452863","200.21.200.10","192.168.1.4","DNS","177","Standard query response 0x8841 A px.ads.linkedin.com CNAME www.linkedin.com CNAME www-linkedin-com.l-0005.l-msedge.net CNAME l-0005.l-msedge.net A 13.107.42.14"
"2445","27.704464527","38.133.127.159","192.168.1.4","TCP","74","443  >  45200 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1440 SACK_PERM TSval=2889417410 TSecr=3071769733 WS=512"
"2446","27.704493100","192.168.1.4","38.133.127.159","TCP","66","45200  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3071769878 TSecr=2889417410"
"2447","27.704886896","192.168.1.4","38.133.127.159","TLSv1.2","583","Client Hello"
"2448","27.706230004","38.133.127.159","192.168.1.4","TCP","74","443  >  45188 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1440 SACK_PERM TSval=1902051224 TSecr=3071769733 WS=512"
"2449","27.706257586","192.168.1.4","38.133.127.159","TCP","66","45188  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3071769880 TSecr=1902051224"
"2450","27.706478018","192.168.1.4","38.133.127.159","TLSv1.2","583","Client Hello"
"2451","27.706825617","200.21.200.10","192.168.1.4","DNS","189","Standard query response 0xe545 AAAA px.ads.linkedin.com CNAME www.linkedin.com CNAME www-linkedin-com.l-0005.l-msedge.net CNAME l-0005.l-msedge.net AAAA 2620:1ec:21::14"
"2452","27.707599803","192.168.1.4","13.107.42.14","TCP","74","42350  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3815385374 TSecr=0 WS=128"
"2453","27.710223494","3.121.48.255","192.168.1.4","TCP","74","443  >  54774 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM TSval=1750425083 TSecr=3574350295 WS=512"
"2454","27.710252788","192.168.1.4","3.121.48.255","TCP","66","54774  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3574350485 TSecr=1750425083"
"2455","27.710417025","192.168.1.4","3.121.48.255","TLSv1.2","588","Client Hello"
"2456","27.712040578","142.250.78.174","192.168.1.4","QUIC","1292","Initial, SCID=faf8b978604c336f, PKN: 1, ACK, PADDING"
"2457","27.719772770","192.168.1.4","172.67.141.134","QUIC","86","Protected Payload (KP0), DCID=014e3e4f16e75ea8794f4f4ee9e7565e43af0f08"
